	Lagrangian mass coordinate (Msun)	Radius coordinate (Rsun)	Luminosity (Lsun)	Total pressure (N m-2)	Density (kg m-3)	Temperature (K)	Specific internal energy (J kg-1)	Specific entropy (J K-1 kg-1)	Specific heat at constant pressure (J K-1 kg-1)	First adiabatic exponent	Adiabatic temperature gradient	Mean molecular weight (see note below)	Electron number density (m-3)	Electron pressure (N m-2)	Radiation pressure (N m-2)	Radiative temperature gradient	Material temperature gradient	Convective velocity (m s-1)	Rosseland mean opacity (m2 kg-1)	Power per unit mass from all nuclear reactions, excluding neutrino losses (W kg-1)	Power per unit mass from PP chain (W kg-1)	Power per unit mass from CNO cycle (W kg-1)	Power per unit mass from triple-alpha reaction (W kg-1)	Power loss per unit mass in nuclear neutrinos (W kg-1)	Power loss per unit mass in non-nuclear neutrinos (W kg-1)	Power per unit mass from gravitational contraction (W kg-1)	Hydrogen mass fraction (all ionization stages)	Molecular hydrogen mass fraction	Singly-ionized hydrogen mass fraction	Helium mass fraction (all ionization stages)	Singly-ionized helium mass fraction	Doubly-ionized helium mass fraction	Carbon mass fraction	Nitrogren mass fraction	Oxygen mass fraction	Electron degeneracy parameter
	3.25269502E+00	8.29807267E-01	5.32489858E+02	5.55821099E+15	3.58192536E+00	1.15089917E+07	2.35759986E+15	1.67307762E+09	3.57587230E+08	1.65254295E+00	3.90042284E-01	6.19414320E-01	1.83071090E+24	2.89776645E+15	4.42475425E+13	2.51206001E-01	2.51206001E-01	0.00000000E+00	6.35529881E-01	3.25921777E-01	3.08703948E-01	1.72178296E-02	0.00000000E+00	7.30979570E-03	1.39428066E-07	-0.00000000E+00	7.00001358E-01	4.07927456E-09	6.98039975E-01	2.80000913E-01	1.88934756E-04	2.81203819E-01	3.51450179E-03	1.06635886E-03	1.00400326E-02	-4.64060610E+00
	3.16845299E+00	8.14056947E-01	5.32474580E+02	6.08551038E+15	3.83251923E+00	1.17769318E+07	2.41238132E+15	1.66866464E+09	3.57618287E+08	1.65250545E+00	3.90007479E-01	6.19393441E-01	1.95891584E+24	3.17306986E+15	4.85141793E+13	2.54890717E-01	2.54890717E-01	0.00000000E+00	6.29062685E-01	3.94687507E-01	3.65864443E-01	2.88230646E-02	0.00000000E+00	9.20336555E-03	1.61438675E-07	-0.00000000E+00	7.00000663E-01	3.36761811E-09	6.98089431E-01	2.80000915E-01	1.67726023E-04	2.81225034E-01	3.51034469E-03	1.07121000E-03	1.00400325E-02	-4.60740834E+00
	3.08410142E+00	7.98721784E-01	5.32456051E+02	6.64042311E+15	4.08897113E+00	1.20447060E+07	2.46718509E+15	1.66453138E+09	3.57674980E+08	1.65245430E+00	3.89961843E-01	6.19375553E-01	2.09011379E+24	3.46275988E+15	5.30792600E+13	2.58616645E-01	2.58616645E-01	0.00000000E+00	6.22945854E-01	4.78977535E-01	4.31430655E-01	4.75468795E-02	0.00000000E+00	1.17143084E-02	1.86551938E-07	-0.00000000E+00	6.99999492E-01	2.78640416E-09	6.98132008E-01	2.80000917E-01	1.49245524E-04	2.81243519E-01	3.50334355E-03	1.07938000E-03	1.00400323E-02	-4.57627646E+00
	2.99978402E+00	7.83778850E-01	5.32433584E+02	7.22264663E+15	4.35074114E+00	1.23122462E+07	2.52199750E+15	1.66066299E+09	3.57756086E+08	1.65238958E+00	3.89906265E-01	6.19360463E-01	2.22402793E+24	3.76666910E+15	5.79547731E+13	2.62395540E-01	2.62395540E-01	0.00000000E+00	6.17154176E-01	5.82163934E-01	5.05367314E-01	7.67966195E-02	0.00000000E+00	1.50523796E-02	2.15066520E-07	-0.00000000E+00	6.99997562E-01	2.31169306E-09	6.98168262E-01	2.80000920E-01	1.33131374E-04	2.81259638E-01	3.49180293E-03	1.09284740E-03	1.00400320E-02	-4.54710427E+00
	2.91564308E+00	7.69207681E-01	5.32406288E+02	7.83173993E+15	4.61725846E+00	1.25794899E+07	2.57680578E+15	1.65704595E+09	3.57860586E+08	1.65231141E+00	3.89841433E-01	6.19348108E-01	2.36036543E+24	4.08455764E+15	6.31527352E+13	2.66255752E-01	2.66255752E-01	0.00000000E+00	6.11707665E-01	7.11707497E-01	5.89413905E-01	1.22293592E-01	0.00000000E+00	1.96062317E-02	2.47272591E-07	-0.00000000E+00	6.99994432E-01	1.92369537E-09	6.98198489E-01	2.80000926E-01	1.19067263E-04	2.81273705E-01	3.47308212E-03	1.11469383E-03	1.00400314E-02	-4.51979719E+00
	2.83181832E+00	7.54989869E-01	5.32373012E+02	8.46712752E+15	4.88792229E+00	1.28463921E+07	2.63160055E+15	1.65366804E+09	3.57987677E+08	1.65221990E+00	3.89767845E-01	6.19338585E-01	2.49881772E+24	4.41611518E+15	6.86854480E+13	2.70228340E-01	2.70228340E-01	0.00000000E+00	6.06636753E-01	8.74588113E-01	6.83879430E-01	1.90708682E-01	0.00000000E+00	2.57919448E-02	2.83448625E-07	-0.00000000E+00	6.99989456E-01	1.60617558E-09	6.98222682E-01	2.80000934E-01	1.06778073E-04	2.81285996E-01	3.44332487E-03	1.14941947E-03	1.00400303E-02	-4.49427252E+00
	2.74844579E+00	7.41108735E-01	5.32332255E+02	9.12810503E+15	5.16211073E+00	1.31129166E+07	2.68637353E+15	1.65051767E+09	3.58136640E+08	1.65211516E+00	3.89685863E-01	6.19332198E-01	2.63906484E+24	4.76096439E+15	7.45653806E+13	2.74320375E-01	2.74320375E-01	0.00000000E+00	6.01920180E-01	1.08296333E+00	7.90364610E-01	2.92598720E-01	0.00000000E+00	3.42915488E-02	3.23855276E-07	-0.00000000E+00	6.99981690E-01	1.34588801E-09	6.98240455E-01	2.80000948E-01	9.60252543E-05	2.81296751E-01	3.39688592E-03	1.20361222E-03	1.00400284E-02	-4.47045565E+00
	2.66565688E+00	7.27549067E-01	5.32282122E+02	9.81384660E+15	5.43919462E+00	1.33790178E+07	2.74111334E+15	1.64758307E+09	3.58306666E+08	1.65199736E+00	3.89595787E-01	6.19329488E-01	2.78078220E+24	5.11866529E+15	8.08047655E+13	2.78523118E-01	2.78523118E-01	0.00000000E+00	5.97504471E-01	1.34756162E+00	9.08673941E-01	4.38887676E-01	0.00000000E+00	4.57718972E-02	3.68726676E-07	-0.00000000E+00	6.99969828E-01	1.13206906E-09	6.98250983E-01	2.80000969E-01	8.66023646E-05	2.81306175E-01	3.32595565E-03	1.28638592E-03	1.00400250E-02	-4.44827523E+00
	2.58357753E+00	7.14296931E-01	5.32220279E+02	1.05234134E+16	5.71854883E+00	1.36446318E+07	2.79580322E+15	1.64485185E+09	3.58496760E+08	1.65186677E+00	3.89497898E-01	6.19331262E-01	2.92364617E+24	5.48872040E+15	8.74152732E+13	2.82820838E-01	2.82820838E-01	0.00000000E+00	5.93324122E-01	1.68387975E+00	1.04048617E+00	6.43393584E-01	0.00000000E+00	6.11181820E-02	4.18260242E-07	-0.00000000E+00	6.99952155E-01	9.55995724E-10	6.98252962E-01	2.80001000E-01	7.83310295E-05	2.81314448E-01	3.22026660E-03	1.40972279E-03	1.00400193E-02	-4.42766057E+00
	2.50232746E+00	7.01339518E-01	5.32143975E+02	1.12557636E+16	5.99956107E+00	1.39096732E+07	2.85042034E+15	1.64231083E+09	3.58705707E+08	1.65172374E+00	3.89392475E-01	6.19338594E-01	3.06733834E+24	5.87058032E+15	9.44077733E+13	2.87194802E-01	2.87194802E-01	0.00000000E+00	5.89310521E-01	2.10357587E+00	1.18694707E+00	9.16628803E-01	0.00000000E+00	8.10066095E-02	4.72605239E-07	-0.00000000E+00	6.99926524E-01	8.10611156E-10	6.98244607E-01	2.80001045E-01	7.10573325E-05	2.81321722E-01	3.06699411E-03	1.58858962E-03	1.00400097E-02	-4.40854076E+00
	2.42201956E+00	6.88665011E-01	5.32050353E+02	1.20097622E+16	6.28163614E+00	1.41740385E+07	2.90493708E+15	1.63994660E+09	3.58932195E+08	1.65156869E+00	3.89279801E-01	6.19352628E-01	3.21154814E+24	6.26364899E+15	1.01792194E+14	2.91629521E-01	2.91629521E-01	0.00000000E+00	5.85404821E-01	2.60800732E+00	1.34884770E+00	1.25915961E+00	0.00000000E+00	1.05508760E-01	5.31861706E-07	-0.00000000E+00	6.99890707E-01	6.90212706E-10	6.98223994E-01	2.80001108E-01	6.46486163E-05	2.81328132E-01	2.85280395E-03	1.83854859E-03	1.00399940E-02	-4.39084492E+00
	2.34275943E+00	6.76262480E-01	5.31936935E+02	1.27841931E+16	6.56419705E+00	1.44376118E+07	2.95932333E+15	1.63774615E+09	3.59174945E+08	1.65140211E+00	3.89160158E-01	6.19374396E-01	3.35597407E+24	6.66728882E+15	1.09577523E+14	2.96116684E-01	2.96116684E-01	0.00000000E+00	5.81565210E-01	3.18568091E+00	1.52816993E+00	1.65751099E+00	0.00000000E+00	1.33886058E-01	5.96084621E-07	-0.00000000E+00	6.99842703E-01	5.90193952E-10	6.98189388E-01	2.80001192E-01	5.89906526E-05	2.81333791E-01	2.56573453E-03	2.17356121E-03	1.00399685E-02	-4.37450327E+00
	2.26464503E+00	6.64121769E-01	5.31802698E+02	1.35777693E+16	6.84667875E+00	1.47002726E+07	3.01355153E+15	1.63569907E+09	3.59433140E+08	1.65122445E+00	3.89033815E-01	6.19404138E-01	3.50032295E+24	7.08082361E+15	1.17771876E+14	3.00653526E-01	3.00653526E-01	0.00000000E+00	5.77761912E-01	3.78073859E+00	1.72466821E+00	2.05607038E+00	0.00000000E+00	1.62805056E-01	6.65333401E-07	-0.00000000E+00	6.99781928E-01	5.06834760E-10	6.98140434E-01	2.80001299E-01	5.39851719E-05	2.81338797E-01	2.20228182E-03	2.59772118E-03	1.00399278E-02	-4.35944863E+00
	2.18776641E+00	6.52233390E-01	5.31649253E+02	1.43891453E+16	7.12852014E+00	1.49619024E+07	3.06760151E+15	1.63379954E+09	3.59706810E+08	1.65103618E+00	3.88901027E-01	6.19440680E-01	3.64430883E+24	7.50354065E+15	1.26382607E+14	3.05243768E-01	3.05243768E-01	0.00000000E+00	5.73977267E-01	4.31529018E+00	1.94089829E+00	2.37439189E+00	0.00000000E+00	1.87515319E-01	7.39751130E-07	-0.00000000E+00	6.99710286E-01	4.37129360E-10	6.98079241E-01	2.80001425E-01	4.95476749E-05	2.81343234E-01	1.77383309E-03	3.09774746E-03	1.00398638E-02	-4.34561762E+00
	2.11220558E+00	6.40588416E-01	5.31481713E+02	1.52169281E+16	7.40915387E+00	1.52223905E+07	3.12146557E+15	1.63204841E+09	3.59997200E+08	1.65083771E+00	3.88762023E-01	6.19480844E-01	3.78765115E+24	7.93469199E+15	1.35416465E+14	3.09897256E-01	3.09897256E-01	0.00000000E+00	5.70203541E-01	4.67649052E+00	2.17711345E+00	2.49937707E+00	0.00000000E+00	2.01246990E-01	8.19683445E-07	-0.00000000E+00	6.99633199E-01	3.78646729E-10	6.98011413E-01	2.80001561E-01	4.56055140E-05	2.81347177E-01	1.31280233E-03	3.63582568E-03	1.00397644E-02	-4.33295174E+00
	2.03803654E+00	6.29178377E-01	5.31308569E+02	1.60596888E+16	7.68800222E+00	1.54816391E+07	3.17515019E+15	1.63045341E+09	3.60306785E+08	1.65062939E+00	3.88617006E-01	6.19519479E-01	3.93007396E+24	8.37349766E+15	1.44879788E+14	3.14628666E-01	3.14628666E-01	0.00000000E+00	5.66440038E-01	4.77897633E+00	2.43296513E+00	2.34601119E+00	0.00000000E+00	1.98915646E-01	9.05784820E-07	-0.00000000E+00	6.99559556E-01	3.29416668E-10	6.97946004E-01	2.80001690E-01	4.20961899E-05	2.81350686E-01	8.72319353E-04	4.14997174E-03	1.00396129E-02	-4.32139783E+00
	1.96532526E+00	6.17995186E-01	5.31138957E+02	1.69159742E+16	7.96449628E+00	1.57395661E+07	3.22866816E+15	1.62902405E+09	3.60638277E+08	1.65041154E+00	3.88466134E-01	6.19551216E-01	4.07130980E+24	8.81915827E+15	1.54778655E+14	3.19454177E-01	3.19454177E-01	0.00000000E+00	5.62689402E-01	4.64825318E+00	2.71241043E+00	1.93584275E+00	0.00000000E+00	1.81992273E-01	9.98948501E-07	-0.00000000E+00	6.99498628E-01	2.87835865E-10	6.97892433E-01	2.80001797E-01	3.89657940E-05	2.81353817E-01	5.07811752E-04	4.57552669E-03	1.00393849E-02	-4.31090709E+00
	1.89412982E+00	6.07031103E-01	5.30978730E+02	1.77843176E+16	8.23810580E+00	1.59961042E+07	3.28202715E+15	1.62776511E+09	3.60993418E+08	1.65018439E+00	3.88309525E-01	6.19572571E-01	4.21110589E+24	9.27087226E+15	1.65118958E+14	3.24387611E-01	3.24387611E-01	0.00000000E+00	5.58954484E-01	4.41920877E+00	3.01549854E+00	1.40371024E+00	0.00000000E+00	1.58688553E-01	1.10009667E-06	-0.00000000E+00	6.99456408E-01	2.52593917E-10	6.97856818E-01	2.80001871E-01	3.61676743E-05	2.81356615E-01	2.55094980E-04	4.87072578E-03	1.00390468E-02	-4.30143333E+00
	1.82450059E+00	5.96278745E-01	5.30827620E+02	1.86632497E+16	8.50836940E+00	1.62511981E+07	3.33521914E+15	1.62667106E+09	3.61372002E+08	1.64994819E+00	3.88147255E-01	6.19583602E-01	4.34923077E+24	9.72785392E+15	1.75906376E+14	3.29438656E-01	3.29438656E-01	0.00000000E+00	5.55238028E-01	4.29728737E+00	3.34385919E+00	9.53428180E-01	0.00000000E+00	1.41440254E-01	1.20987869E-06	-0.00000000E+00	6.99432721E-01	2.22615993E-10	6.97839079E-01	2.80001913E-01	3.36613303E-05	2.81359122E-01	1.13084403E-04	5.03687428E-03	1.00385534E-02	-4.29293125E+00
	1.75648038E+00	5.85731100E-01	5.30679658E+02	1.95513087E+16	8.77489697E+00	1.65048007E+07	3.38822147E+15	1.62572733E+09	3.61772193E+08	1.64970313E+00	3.87979371E-01	6.19587286E-01	4.48547577E+24	1.01893398E+16	1.87146271E+14	3.34611039E-01	3.34611039E-01	0.00000000E+00	5.51539101E-01	4.42152318E+00	3.70020774E+00	7.21315446E-01	0.00000000E+00	1.38674779E-01	1.32855896E-06	-0.00000000E+00	6.99422308E-01	1.97020072E-10	6.97834030E-01	2.80001931E-01	3.14115748E-05	2.81361372E-01	5.02843838E-05	5.11078100E-03	1.00378413E-02	-4.28535595E+00
	1.69010474E+00	5.75381524E-01	5.30526858E+02	2.04470494E+16	9.03734430E+00	1.67568686E+07	3.44100797E+15	1.62491722E+09	3.62191830E+08	1.64944943E+00	3.87805921E-01	6.19587175E-01	4.61965121E+24	1.06545823E+16	1.98843545E+14	3.39904486E-01	3.39904486E-01	0.00000000E+00	5.47852727E-01	4.80170812E+00	4.08355870E+00	7.18149421E-01	0.00000000E+00	1.51138673E-01	1.45619755E-06	-0.00000000E+00	6.99418916E-01	1.75083494E-10	6.97835478E-01	2.80001937E-01	2.93878760E-05	2.81363396E-01	2.92414553E-05	5.13622613E-03	1.00368253E-02	-4.27866370E+00
	1.62540256E+00	5.65222937E-01	5.30359388E+02	2.13490496E+16	9.29390250E+00	1.70073760E+07	3.49412425E+15	1.62452408E+09	3.62685394E+08	1.64918686E+00	3.87627377E-01	6.19487924E-01	4.75130194E+24	1.11221729E+16	2.11003321E+14	3.45361507E-01	3.45361507E-01	0.00000000E+00	5.44245927E-01	5.58645635E+00	4.49740613E+00	1.08905022E+00	0.00000000E+00	1.88490861E-01	1.56099778E-06	-0.00000000E+00	6.99588731E-01	1.56306488E-10	6.98010671E-01	2.80001376E-01	2.75673761E-05	2.81365216E-01	2.98689980E-05	6.32425005E-03	8.67893034E-03	-4.27287535E+00
	1.56239641E+00	5.55247805E-01	5.30163059E+02	2.22559210E+16	9.54412738E+00	1.72563133E+07	3.54758998E+15	1.62453273E+09	3.63252690E+08	1.64891553E+00	3.87443719E-01	6.19290475E-01	4.88023602E+24	1.15912983E+16	2.23631053E+14	3.50976472E-01	3.50976472E-01	0.00000000E+00	5.40712171E-01	6.96785746E+00	4.94517898E+00	2.02267848E+00	0.00000000E+00	2.63122960E-01	1.63442633E-06	-0.00000000E+00	6.99930230E-01	1.40174460E-10	6.98358143E-01	2.80000250E-01	2.59265446E-05	2.81366857E-01	4.20577964E-05	8.68781631E-03	5.96282367E-03	-4.26795534E+00
	1.50110205E+00	5.45450642E-01	5.29930036E+02	2.31663260E+16	9.79125835E+00	1.75036357E+07	3.60006954E+15	1.62425609E+09	3.63762934E+08	1.64863646E+00	3.87253970E-01	6.19222878E-01	5.00696771E+24	1.20628595E+16	2.36729897E+14	3.56638931E-01	3.56638931E-01	0.00000000E+00	5.37076578E-01	8.39902243E+00	5.42099077E+00	2.97803166E+00	0.00000000E+00	3.40935053E-01	1.75519411E-06	-0.00000000E+00	7.00045548E-01	1.26090653E-10	6.98477722E-01	2.79999870E-01	2.44373700E-05	2.81368346E-01	4.76954747E-05	9.48238912E-03	5.04768254E-03	-4.26372293E+00
	1.44152886E+00	5.35827217E-01	5.29659026E+02	2.40789742E+16	1.00337283E+01	1.77492803E+07	3.65206745E+15	1.62396587E+09	3.64268048E+08	1.64834960E+00	3.87058714E-01	6.19193570E-01	5.13112966E+24	1.25355823E+16	2.50301262E+14	3.62398731E-01	3.62398731E-01	0.00000000E+00	5.33406769E-01	1.00388976E+01	5.92664816E+00	4.11224941E+00	0.00000000E+00	4.32229103E-01	1.89699602E-06	-0.00000000E+00	7.00094302E-01	1.13819510E-10	6.98530012E-01	2.79999710E-01	2.30858918E-05	2.81369698E-01	5.10003067E-05	9.81616780E-03	4.66200791E-03	-4.26019291E+00
	1.38368090E+00	5.26372623E-01	5.29345149E+02	2.49926160E+16	1.02709479E+01	1.79932089E+07	3.70372010E+15	1.62373205E+09	3.64782223E+08	1.64805507E+00	3.86858161E-01	6.19177404E-01	5.25254210E+24	1.30086396E+16	2.64347087E+14	3.68271618E-01	3.68271618E-01	0.00000000E+00	5.29721871E-01	1.20075659E+01	6.46786170E+00	5.53970421E+00	0.00000000E+00	5.44763875E-01	2.05240324E-06	-0.00000000E+00	7.00120340E-01	1.03108440E-10	6.98559155E-01	2.79999625E-01	2.18577648E-05	2.81370926E-01	5.34185527E-05	9.99289898E-03	4.45690761E-03	-4.25734411E+00
	1.32755718E+00	5.17081912E-01	5.28981295E+02	2.59060527E+16	1.05026187E+01	1.82353939E+07	3.75506419E+15	1.62357157E+09	3.65309488E+08	1.64775300E+00	3.86652417E-01	6.19167106E-01	5.37108769E+24	1.34813504E+16	2.78869254E+14	3.74265374E-01	3.74265374E-01	0.00000000E+00	5.26031551E-01	1.43973952E+01	7.04527041E+00	7.35212479E+00	0.00000000E+00	6.84745510E-01	2.21951374E-06	-0.00000000E+00	7.00136331E-01	9.37328649E-11	6.98577927E-01	2.79999572E-01	2.07398789E-05	2.81372044E-01	5.54089817E-05	1.01002551E-02	4.33162351E-03	-4.25514686E+00
	1.27315198E+00	5.07950249E-01	5.28559032E+02	2.68181413E+16	1.07285363E+01	1.84758148E+07	3.80611209E+15	1.62348821E+09	3.65851325E+08	1.64744354E+00	3.86441558E-01	6.19159914E-01	5.48667539E+24	1.39530937E+16	2.93869452E+14	3.80384761E-01	3.80384761E-01	0.00000000E+00	5.22342622E-01	1.72854108E+01	7.65552002E+00	9.62989081E+00	0.00000000E+00	8.57496556E-01	2.39785478E-06	-0.00000000E+00	7.00147075E-01	8.55015299E-11	6.98591183E-01	2.79999537E-01	1.97205985E-05	2.81373063E-01	5.71604652E-05	1.01714129E-02	4.24800649E-03	-4.25357051E+00
	1.22045519E+00	4.98973064E-01	5.28068325E+02	2.77277988E+16	1.09488570E+01	1.87139480E+07	3.85675430E+15	1.62347159E+09	3.66404969E+08	1.64712864E+00	3.86226907E-01	6.19154572E-01	5.59939126E+24	1.44233106E+16	3.09315521E+14	3.86685107E-01	3.86226908E-01	1.40934940E+03	5.18675005E-01	2.08069994E+01	8.30394243E+00	1.25030570E+01	0.00000000E+00	1.07203722E+00	2.58707630E-06	-0.00000000E+00	7.00154745E-01	7.82504844E-11	6.98601139E-01	2.79999512E-01	1.87888590E-05	2.81373995E-01	5.87688608E-05	1.02213836E-02	4.18878197E-03	-4.25251532E+00
	1.16945247E+00	4.90146507E-01	5.27497465E+02	2.86340051E+16	1.11646857E+01	1.89478095E+07	3.90654782E+15	1.62348172E+09	3.66957382E+08	1.64681555E+00	3.86013434E-01	6.19150438E-01	5.70980347E+24	1.48915441E+16	3.25069394E+14	3.93374727E-01	3.86013443E-01	3.55309800E+03	5.15089233E-01	2.50689358E+01	8.98809136E+00	1.60808445E+01	0.00000000E+00	1.33570333E+00	2.78580968E-06	-0.00000000E+00	7.00160441E-01	7.18353441E-11	6.98608927E-01	2.79999494E-01	1.79327955E-05	2.81374851E-01	6.02788095E-05	1.02577460E-02	4.14523316E-03	-4.25168755E+00
	1.12012565E+00	4.81467620E-01	5.26834224E+02	2.95358000E+16	1.13768676E+01	1.91759380E+07	3.95516253E+15	1.62348951E+09	3.67498550E+08	1.64650969E+00	3.85804879E-01	6.19147151E-01	5.81834607E+24	1.53573598E+16	3.41009522E+14	4.00610056E-01	3.85804894E-01	4.48031672E+03	5.11625533E-01	3.01385139E+01	9.70103056E+00	2.04374833E+01	0.00000000E+00	1.65329426E+00	2.99282273E-06	-0.00000000E+00	7.00164774E-01	6.61372094E-11	6.98615186E-01	2.79999480E-01	1.71428816E-05	2.81375641E-01	6.17092726E-05	1.02847532E-02	4.11247653E-03	-4.25087639E+00
	1.07245323E+00	4.72933824E-01	5.26065962E+02	3.04322770E+16	1.15853379E+01	1.93983993E+07	4.00261050E+15	1.62349564E+09	3.68028524E+08	1.64621105E+00	3.85601222E-01	6.19144483E-01	5.92498705E+24	1.58202927E+16	3.57111325E+14	4.08388449E-01	3.85601242E-01	5.16668840E+03	5.08277185E-01	3.61334500E+01	1.04419776E+01	2.56914724E+01	0.00000000E+00	2.03281380E+00	3.20794635E-06	-0.00000000E+00	7.00168134E-01	6.10616077E-11	6.98620323E-01	2.79999469E-01	1.64128697E-05	2.81376371E-01	6.30707069E-05	1.03051087E-02	4.08741011E-03	-4.25008201E+00
	1.02641083E+00	4.64542549E-01	5.25178651E+02	3.13225820E+16	1.17900429E+01	1.96152648E+07	4.04890463E+15	1.62350054E+09	3.68547339E+08	1.64591956E+00	3.85402433E-01	6.19142275E-01	6.02969975E+24	1.62799056E+16	3.73350508E+14	4.16706612E-01	3.85402457E-01	5.73577680E+03	5.05037446E-01	4.32283811E+01	1.12136543E+01	3.20147267E+01	0.00000000E+00	2.48599908E+00	3.43101513E-06	-0.00000000E+00	7.00170787E-01	5.65281210E-11	6.98624617E-01	2.79999461E-01	1.57371988E-05	2.81377047E-01	6.43712141E-05	1.03206466E-02	4.06792786E-03	-4.24930453E+00
	9.81971538E-01	4.56291240E-01	5.24156815E+02	3.22059127E+16	1.19909394E+01	1.98266103E+07	4.09405865E+15	1.62350452E+09	3.69055028E+08	1.64563519E+00	3.85208474E-01	6.19140418E-01	6.13246259E+24	1.67357889E+16	3.89703160E+14	4.25560299E-01	3.85208502E-01	6.23290431E+03	5.01899680E-01	5.15796283E+01	1.20151228E+01	3.95645055E+01	0.00000000E+00	3.02343951E+00	3.66186155E-06	-0.00000000E+00	7.00172914E-01	5.24680902E-11	6.98628265E-01	2.79999454E-01	1.51109100E-05	2.81377673E-01	6.56173206E-05	1.03326362E-02	4.05257137E-03	-4.24854398E+00
	9.39106223E-01	4.48177358E-01	5.22984529E+02	3.30815186E+16	1.21879935E+01	2.00325158E+07	4.13808712E+15	1.62350781E+09	3.69551629E+08	1.64535786E+00	3.85019301E-01	6.19138833E-01	6.23325867E+24	1.71875601E+16	4.06145845E+14	4.34944924E-01	3.85019332E-01	6.68025056E+03	4.98857556E-01	6.13031830E+01	1.28416188E+01	4.84615642E+01	0.00000000E+00	3.65306019E+00	3.90031194E-06	-0.00000000E+00	7.00174647E-01	4.88227223E-11	6.98631408E-01	2.79999448E-01	1.45295732E-05	2.81378254E-01	6.68142118E-05	1.03419719E-02	4.04031186E-03	-4.24780036E+00
	8.97783855E-01	4.40198389E-01	5.21646104E+02	3.39487008E+16	1.23811803E+01	2.02330646E+07	4.18100535E+15	1.62351057E+09	3.70037187E+08	1.64508750E+00	3.84834864E-01	6.19137463E-01	6.33207553E+24	1.76348635E+16	4.22655688E+14	4.44858407E-01	3.84834899E-01	7.09055670E+03	4.95907891E-01	7.25150166E+01	1.36891691E+01	5.88258475E+01	0.00000000E+00	4.38271459E+00	4.14618337E-06	-0.00000000E+00	7.00176077E-01	4.55415267E-11	6.98634148E-01	2.79999444E-01	1.39892238E-05	2.81378795E-01	6.79657462E-05	1.03492954E-02	4.03041145E-03	-4.24707362E+00
	8.57971790E-01	4.32351840E-01	5.20125051E+02	3.48068107E+16	1.25704831E+01	2.04283436E+07	4.22282937E+15	1.62351290E+09	3.70511760E+08	1.64482404E+00	3.84655108E-01	6.19136266E-01	6.42890486E+24	1.80773699E+16	4.39210444E+14	4.55300624E-01	3.84655146E-01	7.47187506E+03	4.93050888E-01	8.54619787E+01	1.45617671E+01	7.09002116E+01	0.00000000E+00	5.22887211E+00	4.39928131E-06	-0.00000000E+00	7.00177272E-01	4.25810186E-11	6.98636562E-01	2.79999440E-01	1.34863074E-05	2.81379298E-01	6.90746291E-05	1.03550739E-02	4.02233266E-03	-4.24636368E+00
	8.19636033E-01	4.24635244E-01	5.18403753E+02	3.56552493E+16	1.27558928E+01	2.06184420E+07	4.26357583E+15	1.62351490E+09	3.70975417E+08	1.64456737E+00	3.84479972E-01	6.19135209E-01	6.52374218E+24	1.85147757E+16	4.55788560E+14	4.66269442E-01	3.84480013E-01	7.82954240E+03	4.90286164E-01	1.00330276E+02	1.54578914E+01	8.48723843E+01	0.00000000E+00	6.20398761E+00	4.65939772E-06	-0.00000000E+00	7.00178282E-01	3.99036430E-11	6.98638708E-01	2.79999437E-01	1.30176318E-05	2.81379766E-01	7.01429687E-05	1.03596530E-02	4.01567799E-03	-4.24567043E+00
	7.82741484E-01	4.17046164E-01	5.16464386E+02	3.64934662E+16	1.29374075E+01	2.08034513E+07	4.30326197E+15	1.62351663E+09	3.71428237E+08	1.64431740E+00	3.84309391E-01	6.19134268E-01	6.61658663E+24	1.89468024E+16	4.72369233E+14	4.77760989E-01	3.84309436E-01	8.16727600E+03	4.87612667E-01	1.17312112E+02	1.63759183E+01	1.00936194E+02	0.00000000E+00	7.32086314E+00	4.92630957E-06	-0.00000000E+00	7.00179145E-01	3.74768773E-11	6.98640631E-01	2.79999435E-01	1.25803252E-05	2.81380204E-01	7.11724110E-05	1.03632918E-02	4.01014923E-03	-4.24499374E+00
	7.47252160E-01	4.09582190E-01	5.14290530E+02	3.73209582E+16	1.31150319E+01	2.09834650E+07	4.34190548E+15	1.62351814E+09	3.71870313E+08	1.64407404E+00	3.84143297E-01	6.19133425E-01	6.70744071E+24	1.93731962E+16	4.88932451E+14	4.89770914E-01	3.84143345E-01	8.48779473E+03	4.85028830E-01	1.36438093E+02	1.73054130E+01	1.19132680E+02	0.00000000E+00	8.58160799E+00	5.19977773E-06	-0.00000000E+00	7.00179890E-01	3.52724822E-11	6.98642365E-01	2.79999433E-01	1.21717999E-05	2.81380612E-01	7.21642328E-05	1.03661873E-02	4.00551971E-03	-4.24433346E+00
	7.13131403E-01	4.02240946E-01	5.11867777E+02	3.81372678E+16	1.32887766E+01	2.11585781E+07	4.37952451E+15	1.62351947E+09	3.72301748E+08	1.64383717E+00	3.83981619E-01	6.19132664E-01	6.79631001E+24	1.97937267E+16	5.05459032E+14	5.02294896E-01	3.83981670E-01	8.79316184E+03	4.82532705E-01	1.57839844E+02	1.82438714E+01	1.39595973E+02	0.00000000E+00	9.99483500E+00	5.47954627E-06	-0.00000000E+00	7.00180538E-01	3.32658737E-11	6.98643938E-01	2.79999431E-01	1.17897202E-05	2.81380994E-01	7.31204034E-05	1.03684897E-02	4.00161523E-03	-4.24368940E+00
