	wavelength	i
	0.14762E+05	0.78750E+00
	0.14771E+05	0.74830E+00
	0.14780E+05	0.74030E+00
	0.14789E+05	0.92040E+00
	0.14797E+05	0.71590E+00
	0.14806E+05	0.64970E+00
	0.14815E+05	0.77080E+00
	0.14824E+05	0.84060E+00
	0.14832E+05	0.89890E+00
	0.14841E+05	0.80730E+00
	0.14850E+05	0.88930E+00
	0.14859E+05	0.86440E+00
	0.14868E+05	0.71680E+00
	0.14877E+05	0.81280E+00
	0.14885E+05	0.91100E+00
	0.14894E+05	0.84900E+00
	0.14903E+05	0.98090E+00
	0.14912E+05	0.86240E+00
	0.14921E+05	0.92930E+00
	0.14930E+05	0.93600E+00
	0.14939E+05	0.97070E+00
	0.14948E+05	0.90620E+00
	0.14957E+05	0.92110E+00
	0.14966E+05	0.91210E+00
	0.14975E+05	0.98150E+00
	0.14984E+05	0.93030E+00
	0.14993E+05	0.96190E+00
	0.15002E+05	0.98130E+00
	0.15011E+05	0.99160E+00
	0.15020E+05	0.96740E+00
	0.15029E+05	0.95080E+00
	0.15038E+05	0.90260E+00
	0.15047E+05	0.93730E+00
	0.15056E+05	0.98280E+00
	0.15065E+05	0.99930E+00
	0.15074E+05	0.98040E+00
	0.15083E+05	0.95220E+00
	0.15092E+05	0.94580E+00
	0.15101E+05	0.99000E+00
	0.15110E+05	0.99180E+00
	0.15119E+05	0.99060E+00
	0.15129E+05	0.98580E+00
	0.15138E+05	0.97450E+00
	0.15147E+05	0.98390E+00
	0.15156E+05	0.99840E+00
	0.15165E+05	0.98650E+00
	0.15175E+05	0.98740E+00
	0.15184E+05	0.99370E+00
	0.15193E+05	0.98450E+00
	0.15202E+05	0.99330E+00
	0.15211E+05	0.99980E+00
	0.15221E+05	0.99640E+00
	0.15230E+05	0.99790E+00
	0.15239E+05	0.99930E+00
	0.15249E+05	0.99420E+00
	0.15258E+05	0.99620E+00
	0.15267E+05	0.99670E+00
	0.15277E+05	0.99700E+00
	0.15286E+05	0.99840E+00
	0.15295E+05	0.99870E+00
	0.15305E+05	0.99820E+00
	0.15314E+05	0.99700E+00
	0.15323E+05	0.99720E+00
	0.15333E+05	0.99570E+00
	0.15342E+05	0.99310E+00
	0.15352E+05	0.99140E+00
	0.15361E+05	0.99310E+00
	0.15370E+05	0.99720E+00
	0.15380E+05	0.99890E+00
	0.15394E+05	0.99540E+00
	0.15413E+05	0.99450E+00
	0.15432E+05	0.99730E+00
	0.15451E+05	0.99900E+00
	0.15470E+05	0.10000E+01
	0.15489E+05	0.10000E+01
	0.15509E+05	0.99990E+00
	0.15528E+05	0.99990E+00
	0.15547E+05	0.10000E+01
	0.15567E+05	0.10000E+01
	0.15586E+05	0.10000E+01
	0.15605E+05	0.10000E+01
	0.15625E+05	0.10000E+01
	0.15645E+05	0.10000E+01
	0.15664E+05	0.10000E+01
	0.15684E+05	0.99560E+00
	0.15704E+05	0.97030E+00
	0.15723E+05	0.94490E+00
	0.15743E+05	0.96660E+00
	0.15763E+05	0.97850E+00
	0.15783E+05	0.95620E+00
	0.15803E+05	0.97290E+00
	0.15823E+05	0.98620E+00
	0.15843E+05	0.99530E+00
	0.15863E+05	0.99910E+00
	0.15883E+05	0.99990E+00
	0.15903E+05	0.10000E+01
	0.15924E+05	0.10000E+01
	0.15944E+05	0.10000E+01
	0.15964E+05	0.10000E+01
	0.15985E+05	0.99470E+00
	0.16005E+05	0.96830E+00
	0.16026E+05	0.93970E+00
	0.16046E+05	0.97210E+00
	0.16067E+05	0.97860E+00
	0.16088E+05	0.95600E+00
	0.16108E+05	0.97040E+00
	0.16129E+05	0.98490E+00
	0.16150E+05	0.99430E+00
	0.16171E+05	0.99760E+00
	0.16192E+05	0.99930E+00
	0.16213E+05	0.10000E+01
	0.16234E+05	0.10000E+01
	0.16255E+05	0.10000E+01
	0.16276E+05	0.10000E+01
	0.16297E+05	0.10000E+01
	0.16319E+05	0.10000E+01
	0.16340E+05	0.10000E+01
	0.16361E+05	0.10000E+01
	0.16383E+05	0.99700E+00
	0.16404E+05	0.99430E+00
	0.16426E+05	0.99030E+00
	0.16447E+05	0.99270E+00
	0.16469E+05	0.99670E+00
	0.16491E+05	0.99250E+00
	0.16513E+05	0.99260E+00
	0.16534E+05	0.99510E+00
	0.16556E+05	0.99840E+00
	0.16578E+05	0.10000E+01
	0.16600E+05	0.99920E+00
	0.16622E+05	0.99920E+00
	0.16644E+05	0.99550E+00
	0.16667E+05	0.98410E+00
	0.16689E+05	0.99970E+00
	0.16711E+05	0.99930E+00
	0.16734E+05	0.99800E+00
	0.16756E+05	0.99980E+00
	0.16779E+05	0.99700E+00
	0.16801E+05	0.99790E+00
	0.16824E+05	0.10000E+01
	0.16846E+05	0.99620E+00
	0.16869E+05	0.99770E+00
	0.16892E+05	0.99980E+00
	0.16915E+05	0.99490E+00
	0.16938E+05	0.99840E+00
	0.16961E+05	0.99760E+00
	0.16984E+05	0.99760E+00
	0.17007E+05	0.99680E+00
	0.17030E+05	0.99930E+00
	0.17053E+05	0.99910E+00
	0.17077E+05	0.99270E+00
	0.17100E+05	0.99720E+00
	0.17123E+05	0.99970E+00
	0.17147E+05	0.99110E+00
	0.17170E+05	0.99490E+00
	0.17194E+05	0.99970E+00
	0.17218E+05	0.98560E+00
	0.17241E+05	0.98250E+00
	0.17265E+05	0.99750E+00
	0.17289E+05	0.99400E+00
	0.17313E+05	0.97330E+00
	0.17337E+05	0.99920E+00
	0.17361E+05	0.97660E+00
	0.17385E+05	0.99870E+00
	0.17409E+05	0.96570E+00
	0.17434E+05	0.98410E+00
	0.17458E+05	0.96860E+00
	0.17483E+05	0.97030E+00
	0.17507E+05	0.97120E+00
	0.17532E+05	0.99790E+00
	0.17556E+05	0.95650E+00
	0.17581E+05	0.96840E+00
	0.17606E+05	0.98090E+00
	0.17630E+05	0.97100E+00
	0.17655E+05	0.90390E+00
	0.17680E+05	0.99080E+00
	0.17705E+05	0.96030E+00
	0.17731E+05	0.96720E+00
	0.17756E+05	0.93120E+00
	0.17781E+05	0.90420E+00
	0.17806E+05	0.91270E+00
	0.17832E+05	0.96590E+00
	0.17857E+05	0.82390E+00
	0.17883E+05	0.92450E+00
	0.17908E+05	0.89280E+00
	0.17934E+05	0.78090E+00
	0.17960E+05	0.80050E+00
	0.17986E+05	0.86500E+00
	0.18012E+05	0.52220E+00
	0.18038E+05	0.73460E+00
	0.18064E+05	0.57180E+00
	0.18090E+05	0.78870E+00
	0.18116E+05	0.37660E+00
	0.18142E+05	0.59550E+00
	0.18169E+05	0.53370E+00
	0.18195E+05	0.32830E+00
	0.18222E+05	0.31040E+00
	0.18248E+05	0.65850E+00
	0.18275E+05	0.28680E+00
	0.18302E+05	0.18720E+00
	0.18328E+05	0.38080E+00
	0.18355E+05	0.96700E-01
	0.18382E+05	0.16400E+00
	0.18409E+05	0.58900E-01
	0.18437E+05	0.38060E+00
	0.18464E+05	0.23430E+00
	0.18491E+05	0.13530E+00
	0.18519E+05	0.32500E+00
	0.18546E+05	0.20940E+00
	0.18574E+05	0.21790E+00
	0.18601E+05	0.11820E+00
	0.18629E+05	0.46140E+00
	0.18657E+05	0.41470E+00
	0.18685E+05	0.67000E-01
	0.18713E+05	0.52600E-01
	0.18741E+05	0.43900E-01
	0.18769E+05	0.12680E+00
	0.18797E+05	0.46490E+00
	0.18825E+05	0.46610E+00
	0.18854E+05	0.32920E+00
	0.18882E+05	0.61760E+00
	0.18911E+05	0.18180E+00
	0.18939E+05	0.35330E+00
	0.18968E+05	0.44340E+00
	0.18997E+05	0.73800E-01
	0.19026E+05	0.29390E+00
	0.19055E+05	0.10740E+00
	0.19084E+05	0.48490E+00
	0.19113E+05	0.24710E+00
	0.19142E+05	0.23280E+00
	0.19172E+05	0.47010E+00
	0.19201E+05	0.22280E+00
	0.19231E+05	0.51210E+00
	0.19260E+05	0.52690E+00
	0.19290E+05	0.46560E+00
	0.19320E+05	0.49420E+00
	0.19350E+05	0.64030E+00
	0.19380E+05	0.47670E+00
	0.19410E+05	0.56080E+00
	0.19440E+05	0.61700E+00
	0.19470E+05	0.66810E+00
	0.19501E+05	0.70220E+00
	0.19531E+05	0.55800E+00
	0.19562E+05	0.48050E+00
	0.19592E+05	0.57340E+00
	0.19623E+05	0.62870E+00
	0.19654E+05	0.61940E+00
	0.19685E+05	0.75110E+00
	0.19716E+05	0.78520E+00
	0.19747E+05	0.87460E+00
	0.19778E+05	0.95920E+00
	0.19810E+05	0.90190E+00
	0.19841E+05	0.96080E+00
	0.19873E+05	0.95210E+00
	0.19904E+05	0.94560E+00
	0.19936E+05	0.95830E+00
	0.19968E+05	0.83990E+00
	0.20000E+05	0.53250E+00
	0.20032E+05	0.35100E+00
	0.20064E+05	0.37910E+00
	0.20096E+05	0.57350E+00
	0.20129E+05	0.43120E+00
	0.20161E+05	0.52010E+00
	0.20194E+05	0.61280E+00
	0.20227E+05	0.76270E+00
	0.20259E+05	0.87930E+00
	0.20292E+05	0.95080E+00
	0.20325E+05	0.97020E+00
	0.20358E+05	0.97220E+00
	0.20392E+05	0.95990E+00
	0.20425E+05	0.94800E+00
	0.20458E+05	0.94880E+00
	0.20492E+05	0.84180E+00
	0.20525E+05	0.70390E+00
	0.20559E+05	0.65250E+00
	0.20593E+05	0.82350E+00
	0.20627E+05	0.77040E+00
	0.20661E+05	0.75040E+00
	0.20695E+05	0.77940E+00
	0.20730E+05	0.86840E+00
	0.20764E+05	0.91840E+00
	0.20799E+05	0.97270E+00
	0.20833E+05	0.95960E+00
	0.20868E+05	0.96900E+00
	0.20903E+05	0.97910E+00
	0.20938E+05	0.98690E+00
	0.20973E+05	0.99050E+00
	0.21008E+05	0.98940E+00
	0.21044E+05	0.99690E+00
	0.21079E+05	0.99300E+00
	0.21115E+05	0.99200E+00
	0.21151E+05	0.99660E+00
	0.21186E+05	0.99140E+00
	0.21222E+05	0.99720E+00
	0.21259E+05	0.99620E+00
	0.21295E+05	0.99580E+00
	0.21331E+05	0.10000E+01
	0.21368E+05	0.99880E+00
	0.21404E+05	0.10000E+01
	0.21441E+05	0.10000E+01
	0.21478E+05	0.99900E+00
	0.21515E+05	0.99190E+00
	0.21552E+05	0.99830E+00
	0.21589E+05	0.99650E+00
	0.21626E+05	0.98980E+00
	0.21664E+05	0.99920E+00
	0.21701E+05	0.99530E+00
	0.21739E+05	0.99650E+00
	0.21777E+05	0.99460E+00
	0.21815E+05	0.99280E+00
	0.21853E+05	0.98900E+00
	0.21891E+05	0.99440E+00
	0.21930E+05	0.99700E+00
	0.21968E+05	0.99040E+00
	0.22007E+05	0.99760E+00
	0.22046E+05	0.99400E+00
	0.22085E+05	0.99700E+00
	0.22124E+05	0.99990E+00
	0.22163E+05	0.99560E+00
	0.22203E+05	0.99980E+00
	0.22242E+05	0.99820E+00
	0.22282E+05	0.10000E+01
	0.22321E+05	0.10000E+01
	0.22361E+05	0.99930E+00
	0.22401E+05	0.10000E+01
	0.22442E+05	0.99980E+00
	0.22482E+05	0.99980E+00
	0.22523E+05	0.99870E+00
	0.22563E+05	0.99250E+00
	0.22604E+05	0.99420E+00
	0.22645E+05	0.99830E+00
	0.22686E+05	0.99540E+00
	0.22727E+05	0.99600E+00
	0.22769E+05	0.99760E+00
	0.22810E+05	0.99890E+00
	0.22852E+05	0.99970E+00
	0.22894E+05	0.10000E+01
	0.22936E+05	0.99930E+00
	0.22978E+05	0.10000E+01
	0.23020E+05	0.99970E+00
	0.23063E+05	0.99970E+00
	0.23105E+05	0.10000E+01
	0.23148E+05	0.99990E+00
	0.23191E+05	0.99930E+00
	0.23234E+05	0.99630E+00
	0.23277E+05	0.99910E+00
	0.23321E+05	0.99850E+00
	0.23365E+05	0.99860E+00
	0.23408E+05	0.97240E+00
	0.23452E+05	0.97540E+00
	0.23496E+05	0.92150E+00
	0.23541E+05	0.92480E+00
	0.23585E+05	0.96460E+00
	0.23630E+05	0.97390E+00
	0.23674E+05	0.98500E+00
	0.23719E+05	0.80690E+00
	0.23764E+05	0.94520E+00
	0.23810E+05	0.97600E+00
	0.23855E+05	0.93110E+00
	0.23901E+05	0.92910E+00
	0.23946E+05	0.95110E+00
	0.23992E+05	0.96260E+00
	0.24038E+05	0.96450E+00
	0.24085E+05	0.93450E+00
	0.24131E+05	0.96020E+00
	0.24178E+05	0.85270E+00
	0.24225E+05	0.99560E+00
	0.24272E+05	0.97020E+00
	0.24319E+05	0.96530E+00
	0.24366E+05	0.81410E+00
	0.24414E+05	0.99520E+00
	0.24462E+05	0.83350E+00
	0.24510E+05	0.86400E+00
	0.24558E+05	0.92690E+00
	0.24606E+05	0.89880E+00
	0.24655E+05	0.97070E+00
	0.24704E+05	0.81210E+00
	0.24752E+05	0.91600E+00
	0.24802E+05	0.88300E+00
	0.24851E+05	0.76990E+00
	0.24900E+05	0.64290E+00
	0.24950E+05	0.72670E+00
	0.25000E+05	0.86230E+00
	0.25050E+05	0.69870E+00
	0.25100E+05	0.76470E+00
	0.25151E+05	0.46300E+00
	0.25202E+05	0.60470E+00
	0.25253E+05	0.41540E+00
	0.25304E+05	0.21050E+00
	0.25355E+05	0.22840E+00
	0.25407E+05	0.24300E+00
	0.25458E+05	0.72100E-01
	0.25510E+05	0.86100E-01
	0.25562E+05	0.35520E+00
	0.25615E+05	0.15200E-01
	0.25667E+05	0.30800E-01
	0.25720E+05	0.63000E-02
	0.25773E+05	0.12300E-01
	0.25826E+05	0.90000E-03
	0.25880E+05	0.40000E-03
	0.25934E+05	0.80000E-03
	0.25988E+05	0.34000E-02
	0.26042E+05	0.00000E+00
	0.26096E+05	0.10000E-02
	0.26151E+05	0.30000E-03
	0.26205E+05	0.13000E-02
	0.26261E+05	0.36000E-02
	0.26316E+05	0.00000E+00
	0.26371E+05	0.11330E+00
	0.26427E+05	0.30500E-01
	0.26483E+05	0.86500E-01
	0.26539E+05	0.11000E-02
	0.26596E+05	0.13000E-02
	0.26652E+05	0.00000E+00
	0.26709E+05	0.00000E+00
	0.26767E+05	0.00000E+00
	0.26824E+05	0.00000E+00
	0.26882E+05	0.00000E+00
	0.26940E+05	0.00000E+00
	0.26998E+05	0.00000E+00
	0.46767E+05	0.00000E+00
	0.46824E+05	0.00000E+00
	0.46882E+05	0.00000E+00
	0.46940E+05	0.00000E+00
	0.46998E+05	0.00000E+00
